Time,LED_2W,LED_4W,Halogen,CFL,Toaster,Fan,Total
20:04:39,2,4,70,20,0,2,98
20:04:40,0,4,0,20,750,17,791
20:04:41,2,0,0,20,0,15,37
20:04:42,0,4,70,20,0,2,96
20:04:43,2,0,70,0,0,15,87
20:04:44,2,4,140,20,750,0,916
20:04:45,2,4,140,0,0,15,161
20:04:46,2,4,0,20,750,2,778
20:04:47,0,4,70,20,0,0,94
20:04:48,2,0,70,0,0,2,74
20:04:49,0,4,70,20,750,17,861
20:04:50,0,4,0,20,0,2,26
20:04:51,0,4,70,0,0,0,74
20:04:52,0,4,70,20,750,0,844
20:04:53,0,4,140,0,0,17,161
20:04:54,0,4,140,0,0,0,144
20:04:55,2,0,140,0,750,2,894
20:04:57,2,0,0,20,750,2,774
20:04:57,2,0,0,0,0,0,2
20:04:58,2,0,70,20,0,15,107
20:04:59,0,0,140,0,0,2,142
20:05:00,2,4,0,20,750,15,791
20:05:03,0,4,0,0,0,2,6
20:05:03,0,4,0,0,750,17,771
20:05:05,2,0,0,0,0,0,2
20:05:05,2,0,70,20,750,15,857
20:05:07,2,0,70,20,750,0,842
20:05:07,0,0,0,0,750,17,767
20:05:09,2,0,140,0,750,15,907
20:05:09,0,4,0,0,0,15,19
20:05:11,2,0,70,0,0,0,72
20:05:11,2,4,140,0,0,15,161
20:05:19,0,4,140,0,0,17,161
20:05:25,0,4,70,20,750,17,861
20:05:37,0,4,140,0,750,15,909
20:05:49,2,0,70,0,750,2,824
20:06:02,2,4,70,20,0,17,113
20:06:14,2,0,70,20,0,0,92
20:06:27,0,4,70,0,750,17,841
20:06:39,0,0,70,0,750,2,822
20:06:51,2,4,70,0,0,17,93
20:07:05,2,0,0,20,0,17,39
20:07:19,0,4,70,20,0,17,111
20:07:31,0,4,140,20,750,2,916
20:07:44,2,0,0,20,0,15,37
20:07:58,0,0,70,0,750,2,822
20:08:11,0,0,70,20,0,0,90
20:08:25,0,0,70,20,0,2,92
20:08:37,2,0,70,0,0,0,72
20:08:51,2,0,70,0,750,17,839
20:09:03,0,4,70,20,0,15,109
20:09:16,2,0,0,0,750,2,754
20:09:29,0,4,70,20,0,0,94
20:09:40,2,4,70,0,750,15,841
20:09:53,2,4,70,20,750,15,861
20:10:34,0,4,0,20,750,0,774
20:10:36,2,4,140,20,750,15,931
20:10:36,2,0,70,0,0,15,87
20:11:34,2,0,0,20,750,0,772
20:11:34,2,4,140,20,750,17,933
20:11:36,0,0,140,0,0,15,155
20:11:36,2,0,0,20,0,0,22
20:11:38,2,0,140,0,0,17,159
20:11:38,2,0,0,0,0,0,2
20:11:40,0,0,140,0,0,0,140
20:12:34,0,0,140,20,750,15,925
20:12:34,0,0,140,0,0,2,142
20:12:36,0,0,0,0,750,0,750
20:12:36,2,0,0,20,0,2,24
20:12:38,2,0,0,20,750,0,772
20:12:38,0,4,70,20,0,17,111
20:13:34,0,0,140,20,0,2,162
20:13:34,2,4,0,0,750,17,773
20:13:36,0,0,0,20,750,17,787
20:13:36,2,0,0,20,750,15,787
20:13:38,2,4,70,20,750,0,846
20:13:38,2,4,70,20,750,0,846
20:14:34,2,4,70,20,750,2,848
20:14:34,2,4,140,0,750,17,913
20:14:36,2,4,0,20,0,17,43
20:14:36,0,0,70,0,750,2,822
20:14:38,2,4,70,20,750,17,863
20:14:38,0,0,70,0,0,17,87
20:14:40,0,4,70,20,750,17,861
20:14:40,2,0,0,0,750,2,754
20:15:34,0,0,140,0,0,17,157
20:15:36,2,4,140,0,0,15,161
20:15:36,0,0,70,20,0,15,105
20:15:38,0,4,0,0,750,2,756
20:15:38,2,0,70,20,750,2,844
20:16:34,2,0,70,20,750,17,859
20:16:34,0,0,70,0,0,0,70
20:16:36,2,0,140,20,750,2,914
20:16:36,0,0,0,0,0,15,15
20:16:38,2,0,0,0,750,0,752
20:16:38,2,0,0,0,0,2,4
20:17:34,2,4,70,0,0,0,76
20:17:34,2,4,0,20,0,15,41
20:17:36,0,4,70,20,0,0,94
20:17:36,0,0,0,20,0,2,22
20:17:38,2,4,70,20,750,0,846
20:17:38,2,0,0,20,0,15,37
20:18:34,2,4,70,20,0,17,113
20:18:34,0,0,70,20,750,17,857
20:18:36,0,0,70,20,0,17,107
20:18:36,0,4,0,0,0,0,4
20:18:38,2,0,70,20,0,15,107
20:18:38,2,4,70,0,750,0,826
20:19:35,0,0,70,0,750,0,820
20:19:35,0,4,140,0,0,0,144
20:19:37,2,0,70,20,750,0,842
20:19:37,0,0,70,20,750,0,840
20:19:39,2,4,70,20,750,15,861
20:19:39,0,4,70,20,0,17,111
20:19:43,0,0,70,20,0,17,107
20:20:34,0,0,0,20,750,2,772
20:20:34,0,0,0,20,750,2,772
20:20:36,0,0,0,0,0,2,2
20:20:36,2,4,0,20,750,2,778
20:20:38,0,0,0,0,0,0,0
20:21:34,2,0,70,0,0,2,74
20:21:36,2,0,70,20,750,15,857
20:21:36,0,4,0,0,750,17,771
20:21:38,0,0,0,0,0,0,0
20:21:38,2,4,0,20,750,17,793
20:21:40,2,0,0,0,0,0,2
20:22:34,2,4,70,20,750,0,846
20:22:34,0,4,70,0,750,15,839
20:22:36,2,4,70,0,750,2,828
20:22:36,2,0,140,0,750,17,909
20:22:38,0,4,70,20,0,15,109
20:22:38,0,0,140,0,0,17,157
20:22:40,0,4,70,0,0,17,91
20:23:34,0,4,70,0,0,0,74
20:23:34,2,4,70,0,0,17,93
20:23:36,2,4,140,20,0,0,166
20:23:36,2,0,0,0,0,15,17
20:23:38,0,0,70,20,0,0,90
20:23:38,0,4,70,20,0,2,96
20:23:41,2,4,70,20,750,0,846
20:24:34,0,0,70,20,0,17,107
20:24:36,0,0,70,0,750,2,822
20:24:36,2,4,140,0,750,2,898
20:24:38,0,0,140,0,0,0,140
20:24:38,0,0,70,20,750,2,842
20:25:34,0,0,0,20,750,2,772
20:25:34,2,0,140,20,0,15,177
20:25:36,2,4,70,0,0,2,78
20:25:36,0,4,0,20,750,17,791
20:25:38,0,4,0,20,0,2,26
20:25:38,0,0,0,20,0,15,35
20:26:34,2,0,0,20,750,2,774
20:26:34,0,0,70,20,750,0,840
20:26:36,0,4,70,0,750,17,841
20:26:36,2,0,0,0,750,15,767
20:26:39,0,4,70,0,750,0,824
20:27:34,0,0,70,20,0,0,90
20:27:34,0,0,70,20,0,0,90
20:27:36,0,0,140,20,750,2,912
20:27:36,0,0,70,0,750,2,822
20:27:38,2,4,70,20,0,2,98
20:27:38,0,4,70,20,750,17,861
20:28:34,0,4,0,0,750,15,769
20:28:34,0,4,140,20,750,15,929
20:28:36,2,4,70,0,750,15,841
20:28:36,0,0,140,20,750,2,912
20:28:38,2,0,70,0,750,17,839
20:29:34,2,0,70,0,750,2,824
20:29:34,0,4,140,0,750,15,909
20:29:36,2,4,70,20,0,2,98
20:29:36,2,0,0,0,0,2,4
20:29:38,2,4,70,0,0,0,76
20:29:38,2,4,70,20,0,15,111
20:30:34,0,4,70,0,750,17,841
20:30:36,0,4,70,0,0,15,89
20:30:36,0,0,0,20,0,2,22
20:30:38,0,0,0,20,0,2,22
20:30:38,0,4,70,20,0,17,111
20:31:34,2,0,70,20,750,0,842
20:31:34,0,0,0,0,750,0,750
20:31:36,0,0,70,20,0,15,105
20:31:36,0,0,140,20,0,2,162
20:32:34,2,0,0,0,0,2,4
20:32:34,2,0,70,0,750,15,837
20:32:36,2,0,0,20,0,15,37
20:32:36,2,0,70,0,0,15,87
20:32:38,0,4,0,0,750,17,771
20:32:38,0,4,140,20,750,0,914
20:33:35,0,4,0,20,0,17,41
20:33:35,2,0,140,20,0,2,164
20:33:37,0,4,0,0,750,2,756
20:33:37,2,4,70,0,0,2,78
20:33:39,0,0,0,0,750,2,752
20:33:39,2,4,140,20,750,15,931
20:34:34,0,4,70,20,750,0,844
20:34:36,2,0,70,0,0,2,74
20:34:36,2,0,70,0,0,2,74
20:34:38,2,0,0,20,750,2,774
22:06:43,2,0,0,20,750,17,789
22:06:43,2,0,0,0,750,15,767
22:06:58,0,0,70,0,750,15,835
22:06:59,0,0,70,20,0,0,90
22:07:02,2,0,0,20,750,2,774
22:07:02,2,0,70,0,750,17,839
22:07:02,0,0,70,0,750,2,822
22:07:02,2,4,0,20,0,17,43
